user_id,user_uuid,org_name,email,first_name,last_name,summary_date,leads_added_today,leads_added_week,leads_added_month,total_leads_created,calls_made_today,emails_sent_today,meetings_scheduled_today,leads_contacted_today,tasks_completed_today,tasks_due_today,total_pending_tasks,task_completion_rate,lead_velocity_daily,engagement_score,is_active_today,daily_engagement_rank,week_number,year_month
954,efafbb34-6e68-428f-b05d-0c59e08fe8aa,Paragon Systems,vikram.jackson291@startup.ai,Vikram,Jackson,2026-05-05,3,6,32,284,3,2,1,3,3,3,38,0.5,0.8571428571428571,39,True,944.0,19,2026-05
955,fc343080-c55c-4df5-b6db-b7ea8702d7ce,Paragon Systems,mason.nair739@outlook.com,Mason,Nair,2026-05-05,6,15,21,1099,20,14,0,4,9,6,32,0.6,2.142857142857143,129,True,46.0,19,2026-05
956,c0af8913-79a6-40f7-acca-252a488cfffd,Paragon Systems,ethan.hernandez935@yahoo.com,Ethan,Hernandez,2026-05-05,1,1,19,512,9,2,0,0,4,2,18,0.6666666666666666,0.14285714285714285,39,True,944.0,19,2026-05
957,b77027d0-a5d6-45dd-b968-91ae0082d2be,Paragon Systems,joseph.evans475@business.org,Joseph,Evans,2026-05-05,2,7,22,218,5,11,0,2,7,4,26,0.6363636363636364,1.0,56,True,684.0,19,2026-05
958,57e963bd-df36-4e0c-9af3-478e7fc14507,Paragon Systems,suresh.smith865@crm.app,Suresh,Smith,2026-05-05,2,5,24,284,0,7,0,4,0,6,8,0.0,0.7142857142857143,30,True,1117.0,19,2026-05
959,e64b9d95-f6be-41fc-a413-75c219e1df9f,Paragon Systems,barbara.campbell527@salesteam.co,Barbara,Campbell,2026-05-05,0,2,15,452,0,5,1,3,4,2,2,0.6666666666666666,0.2857142857142857,25,True,1208.0,19,2026-05
960,65f8ee14-1378-42ae-9698-0d9ea4c31dff,Paragon Systems,liam.smith814@company.io,Liam,Smith,2026-05-05,0,3,5,193,2,0,1,2,1,0,3,1.0,0.42857142857142855,16,True,1369.0,19,2026-05
961,406eaef7-8370-4385-8899-7b338b2e4973,Paragon Systems,james.hill122@business.org,James,Hill,2026-05-05,0,0,1,53,1,1,0,2,1,0,1,1.0,0.0,10,True,1479.0,19,2026-05
962,f7904cff-4f2a-4d36-91b5-5e350f77a458,Paragon Systems,patricia.miller509@salesteam.co,Patricia,Miller,2026-05-05,0,10,51,51,5,9,3,5,3,5,12,0.375,1.4285714285714286,61,True,607.0,19,2026-05
963,b926ba00-ea8f-4a74-9697-1459dfb3e046,Paragon Systems,lucas.gupta330@crm.app,Lucas,Gupta,2026-05-05,3,5,38,311,14,4,0,11,7,3,5,0.7,0.7142857142857143,91,True,242.0,19,2026-05
964,3bc517de-2fb0-4219-88ac-4eec752676e8,Paragon Systems,meena.reddy760@crm.app,Meena,Reddy,2026-05-05,2,2,2,632,16,4,3,16,3,0,16,1.0,0.2857142857142857,114,True,97.0,19,2026-05
965,c50a154b-dbc4-483a-b79a-d6c4d6a739e0,Paragon Systems,priya.park411@outlook.com,Priya,Park,2026-05-05,4,5,16,38,1,0,0,0,3,4,10,0.42857142857142855,0.7142857142857143,22,True,1256.0,19,2026-05
966,dba9ee68-ee8c-489f-9db9-e40834fc8fa4,Paragon Systems,charlotte.gupta919@salesteam.co,Charlotte,Gupta,2026-05-05,0,7,7,465,12,0,1,2,5,7,30,0.4166666666666667,1.0,50,True,772.0,19,2026-05
967,dc83bf65-c7bd-49d6-9584-b6ee227a5b11,Paragon Systems,william.smith343@techcorp.net,William,Smith,2026-05-05,2,5,8,399,6,0,1,1,1,7,9,0.125,0.7142857142857143,34,True,1044.0,19,2026-05
968,ec8fe11d-94cd-4abf-9c03-c46dd7f2b00f,Paragon Systems,jennifer.taylor441@yahoo.com,Jennifer,Taylor,2026-05-05,3,7,13,188,5,4,1,5,2,3,8,0.4,1.0,52,True,741.0,19,2026-05
969,6e8d6b7f-7072-4901-8b93-7ddfcaa04506,Paragon Systems,james.davis941@crm.app,James,Davis,2026-05-05,1,1,1,186,8,12,1,16,4,4,16,0.5,0.14285714285714285,93,True,229.0,19,2026-05
970,0d061da6-806a-4460-9526-da28802937ad,Paragon Systems,ethan.baker249@startup.ai,Ethan,Baker,2026-05-05,8,18,20,666,0,5,1,0,3,4,20,0.42857142857142855,2.5714285714285716,50,True,772.0,19,2026-05
971,1abfe8f1-0db3-48a5-bfb7-6fed5bbea3a5,Paragon Systems,sarah.brown219@business.org,Sarah,Brown,2026-05-05,1,9,34,175,3,4,0,3,8,7,22,0.5333333333333333,1.2857142857142858,35,True,1025.0,19,2026-05
972,93a4df7d-b1da-4931-92b1-76eb1e15b29e,Paragon Systems,patricia.reddy427@yahoo.com,Patricia,Reddy,2026-05-05,1,5,23,178,8,5,1,6,3,4,12,0.42857142857142855,0.7142857142857143,58,True,658.0,19,2026-05
973,3180684c-c7c7-4100-9a8a-bbc3ed9288e9,Paragon Systems,isabella.baker539@enterprise.com,Isabella,Baker,2026-05-05,0,0,8,109,4,3,0,2,2,6,7,0.25,0.0,24,True,1222.0,19,2026-05
974,b1c8f07e-c837-45cf-a24a-76dd5a1f0aab,Paragon Systems,meena.jackson130@business.org,Meena,Jackson,2026-05-05,0,21,69,1225,16,15,3,14,3,3,3,0.5,3.0,124,True,58.0,19,2026-05
975,edc55042-2542-43cc-9012-74c861e91dbb,Paragon Systems,karen.carter649@techcorp.net,Karen,Carter,2026-05-05,0,2,30,706,1,4,2,1,7,2,10,0.7777777777777778,0.2857142857142857,30,True,1117.0,19,2026-05
976,4a9ec165-eb21-47e4-846e-ca29cd73af01,Paragon Systems,joseph.carter686@outlook.com,Joseph,Carter,2026-05-05,2,2,9,97,5,1,1,3,1,1,12,0.5,0.2857142857142857,37,True,982.0,19,2026-05
977,a1aee6d8-9940-426d-b1d2-291751600e2d,Paragon Systems,isabella.iyer653@enterprise.com,Isabella,Iyer,2026-05-05,2,2,2,374,1,2,1,2,1,2,5,0.3333333333333333,0.2857142857142857,25,True,1208.0,19,2026-05
978,acda9203-a38b-4709-8f60-c1c9b4195849,Paragon Systems,charlotte.campbell269@techcorp.net,Charlotte,Campbell,2026-05-05,7,9,41,815,1,6,0,3,0,1,5,0.0,1.2857142857142858,49,True,784.0,19,2026-05
979,af41ac98-f867-497e-90fe-cd60c6ca00c4,Paragon Systems,noah.harris18@yahoo.com,Noah,Harris,2026-05-05,1,1,29,122,9,5,1,11,2,5,6,0.2857142857142857,0.14285714285714285,70,True,480.0,19,2026-05
980,6fc1ac3b-fc47-4043-a1f9-d005f9c55f47,Paragon Systems,mary.shah332@company.io,Mary,Shah,2026-05-05,5,8,11,262,4,12,0,14,4,1,19,0.8,1.1428571428571428,88,True,274.0,19,2026-05
981,6fb63dd4-9800-4742-87ca-47f013543f97,Paragon Systems,elijah.lopez95@enterprise.com,Elijah,Lopez,2026-05-05,0,1,26,442,6,13,2,7,4,3,3,0.5714285714285714,0.14285714285714285,72,True,455.0,19,2026-05
982,4bf8acdd-6107-4b5f-85ab-1b4e659083cb,Paragon Systems,james.hill178@crm.app,James,Hill,2026-05-05,2,3,3,395,4,4,0,0,2,2,2,0.5,0.42857142857142855,30,True,1117.0,19,2026-05
983,6cc331c1-dd89-4266-b71d-2288f749860b,Paragon Systems,sarah.martinez333@enterprise.com,Sarah,Martinez,2026-05-05,1,2,5,120,3,6,2,2,0,1,11,0.0,0.2857142857142857,39,True,944.0,19,2026-05
984,2bb8952c-f0dd-4218-8111-f31d25dd0236,Paragon Systems,barbara.johnson792@outlook.com,Barbara,Johnson,2026-05-05,4,9,11,729,12,5,1,6,4,0,2,1.0,1.2857142857142858,83,True,326.0,19,2026-05
985,f0e6962e-b4a2-45e5-9aa5-902a97d274a8,Paragon Systems,barbara.jones687@company.io,Barbara,Jones,2026-05-05,0,3,7,73,3,0,0,1,1,7,14,0.125,0.42857142857142855,12,True,1439.0,19,2026-05
986,62755784-5c06-4fb5-9247-315d77470e98,Paragon Systems,john.patel833@gmail.com,John,Patel,2026-05-05,0,0,6,300,2,0,1,1,0,3,3,0.0,0.0,13,True,1419.0,19,2026-05
987,6831eefb-9eac-4b55-9cca-1922e70b21c9,Paragon Systems,joseph.jones846@startup.ai,Joseph,Jones,2026-05-05,0,5,5,118,6,12,3,6,6,2,2,0.75,0.7142857142857143,75,True,413.0,19,2026-05
988,c30b56f6-e267-4282-b01d-c86addaa8f9c,Paragon Systems,lucas.reddy407@crm.app,Lucas,Reddy,2026-05-05,0,2,2,336,2,5,0,6,1,3,3,0.25,0.2857142857142857,29,True,1137.0,19,2026-05
989,53ea53d2-24ff-44f7-9c06-dc96048c3c38,Paragon Systems,noah.kim301@enterprise.com,Noah,Kim,2026-05-05,2,6,16,754,11,8,2,8,6,1,24,0.8571428571428571,0.8571428571428571,89,True,263.0,19,2026-05
990,252d7990-b9aa-4357-a958-58a61f4391bf,Paragon Systems,mary.wilson942@enterprise.com,Mary,Wilson,2026-05-05,2,4,21,127,8,4,1,6,3,3,7,0.5,0.5714285714285714,60,True,628.0,19,2026-05
991,31b6edd9-4430-4673-aa77-b7893d37749b,Paragon Systems,jennifer.rodriguez40@startup.ai,Jennifer,Rodriguez,2026-05-05,0,2,11,218,2,3,0,4,0,1,2,0.0,0.2857142857142857,20,True,1297.0,19,2026-05
992,6f57c922-8856-4ccb-bc60-e880df6a20e3,Paragon Systems,suresh.wang391@yahoo.com,Suresh,Wang,2026-05-05,1,2,2,108,2,0,1,2,1,3,3,0.25,0.2857142857142857,20,True,1297.0,19,2026-05
993,399b1460-8547-44a1-8a1e-ce3567c094fd,Paragon Systems,arjun.garcia274@gmail.com,Arjun,Garcia,2026-05-05,1,4,15,222,4,3,1,4,2,7,8,0.2222222222222222,0.5714285714285714,37,True,982.0,19,2026-05
994,2a8f5cc8-4299-4e86-85f9-19045b4526bc,Paragon Systems,jessica.nair817@salesteam.co,Jessica,Nair,2026-05-05,2,5,33,244,0,4,0,0,0,0,1,0.0,0.7142857142857143,16,True,1369.0,19,2026-05
995,9644729f-1773-4e3b-b021-84ec4bdcc98f,Paragon Systems,karen.lee644@enterprise.com,Karen,Lee,2026-05-05,1,1,1,143,12,2,2,5,1,4,7,0.2,0.14285714285714285,65,True,556.0,19,2026-05
996,9a2fe381-eaa5-45c3-a95f-fb98689a39e7,Paragon Systems,jennifer.hill488@techcorp.net,Jennifer,Hill,2026-05-05,9,9,9,149,9,11,2,18,8,3,12,0.7272727272727273,1.2857142857142858,139,True,31.0,19,2026-05
997,6d01da7a-a4da-4d00-bace-1ac5fc93e3c5,Paragon Systems,joseph.hernandez433@enterprise.com,Joseph,Hernandez,2026-05-05,11,14,28,885,7,1,2,4,5,3,20,0.625,2.0,90,True,253.0,19,2026-05
998,7cbb9266-5af3-4a10-8850-a19a3e6e6eeb,Paragon Systems,amelia.kumar793@outlook.com,Amelia,Kumar,2026-05-05,6,11,16,1295,10,6,2,14,0,7,20,0.0,1.5714285714285714,104,True,149.0,19,2026-05
999,893e6aac-7af6-485d-8d30-40418047e8af,Paragon Systems,charlotte.lee810@crm.app,Charlotte,Lee,2026-05-05,3,5,5,294,5,2,0,4,1,2,7,0.3333333333333333,0.7142857142857143,40,True,925.0,19,2026-05
1000,ddd4e0a9-e46d-4ce0-9251-b7e77b2d5dcc,Paragon Systems,olivia.hall495@enterprise.com,Olivia,Hall,2026-05-05,0,5,23,721,8,2,0,6,3,6,25,0.3333333333333333,0.7142857142857143,43,True,871.0,19,2026-05
1001,c7a4ea94-0dec-49ad-a7c5-3478125fd17d,Paragon Systems,mary.martinez555@startup.ai,Mary,Martinez,2026-05-05,1,1,3,320,7,0,0,7,3,0,0,1.0,0.14285714285714285,42,True,893.0,19,2026-05
1002,1d73070d-6b8a-477a-9294-4ecbf051b079,Paragon Systems,isabella.anderson169@gmail.com,Isabella,Anderson,2026-05-05,5,6,18,967,2,9,1,5,3,2,2,0.6,0.8571428571428571,62,True,595.0,19,2026-05
1003,7b1389e2-2a04-48e4-85a2-fb2e919413c6,Paragon Systems,arun.mehta137@startup.ai,Arun,Mehta,2026-05-05,4,4,19,144,3,0,0,1,3,0,15,1.0,0.5714285714285714,30,True,1117.0,19,2026-05
1004,b6b07ffc-0791-47ab-93bc-8ea4606c344c,Paragon Systems,thomas.williams751@startup.ai,Thomas,Williams,2026-05-05,0,3,12,64,0,2,0,1,1,2,10,0.3333333333333333,0.42857142857142855,7,True,1533.0,19,2026-05
1005,b7a7c50e-ca42-4916-9fcc-bd1263fc1d0a,Paragon Systems,meena.anderson223@enterprise.com,Meena,Anderson,2026-05-05,2,2,2,132,3,0,0,2,0,1,1,0.0,0.2857142857142857,21,True,1276.0,19,2026-05
1006,6403ca3c-9775-4734-87f5-e1967b780b0d,Paragon Systems,elijah.carter551@salesteam.co,Elijah,Carter,2026-05-05,0,0,15,104,3,3,1,4,1,0,0,1.0,0.0,29,True,1137.0,19,2026-05
1007,dd156a1f-7b6d-4af7-aec6-e175d42c9933,Paragon Systems,lisa.hill148@yahoo.com,Lisa,Hill,2026-05-05,4,5,9,429,6,5,2,3,1,0,4,1.0,0.7142857142857143,61,True,607.0,19,2026-05
1008,875ed8ca-5fa7-4989-8f09-caa20d1ddaef,Paragon Systems,lucas.joshi629@crm.app,Lucas,Joshi,2026-05-05,0,8,14,89,2,5,0,6,3,0,6,1.0,1.1428571428571428,31,True,1101.0,19,2026-05
1009,2b8a24ee-2866-41c6-83be-0fc84a587a1c,Paragon Systems,mia.joshi229@enterprise.com,Mia,Joshi,2026-05-05,3,10,21,180,6,2,0,1,2,7,8,0.2222222222222222,1.4285714285714286,38,True,967.0,19,2026-05
1010,1957727c-cc1d-4358-9f9c-223d3773abbe,Paragon Systems,jessica.zhang693@startup.ai,Jessica,Zhang,2026-05-05,1,4,9,273,5,0,0,5,0,1,1,0.0,0.5714285714285714,29,True,1137.0,19,2026-05
1011,d3ad9ff2-42c5-4a57-b70e-1ac4fb707b0a,Paragon Systems,charlotte.hernandez360@startup.ai,Charlotte,Hernandez,2026-05-05,0,5,37,266,9,0,2,8,3,2,17,0.6,0.7142857142857143,56,True,684.0,19,2026-05
1012,43e2faa8-3bd1-4d20-956c-62fb0cd2df28,Paragon Systems,lisa.martin947@business.org,Lisa,Martin,2026-05-05,0,16,29,404,6,7,0,6,0,1,7,0.0,2.2857142857142856,44,True,856.0,19,2026-05
1013,8d54375e-2ce8-4822-8f04-1af221f67ff0,Paragon Systems,charles.kumar770@business.org,Charles,Kumar,2026-05-05,5,8,26,900,4,8,0,10,7,4,17,0.6363636363636364,1.1428571428571428,75,True,413.0,19,2026-05
1014,c5dd37c3-8034-4e64-af74-f2d60564d396,Paragon Systems,arjun.garcia608@salesteam.co,Arjun,Garcia,2026-05-05,0,14,15,591,4,7,0,8,4,3,12,0.5714285714285714,2.0,46,True,831.0,19,2026-05
1015,5f17b76e-1760-489c-b306-35337c5933a7,Paragon Systems,joseph.kumar258@salesteam.co,Joseph,Kumar,2026-05-05,0,0,19,250,9,4,1,6,2,0,0,1.0,0.0,54,True,711.0,19,2026-05
1016,883049f4-45cf-4b82-b15a-baf45543f914,Paragon Systems,arjun.moore471@startup.ai,Arjun,Moore,2026-05-05,4,4,19,296,13,11,0,20,5,1,39,0.8333333333333334,0.5714285714285714,122,True,69.0,19,2026-05
1017,ea620c4e-25fa-4aea-9336-9114f57181da,Paragon Systems,emma.baker227@company.io,Emma,Baker,2026-05-05,0,0,0,37,1,4,0,0,2,0,0,1.0,0.0,13,True,1419.0,19,2026-05
1018,f973327d-cb79-49b9-8a9a-64751f4a9f42,Paragon Systems,jennifer.sharma573@gmail.com,Jennifer,Sharma,2026-05-05,3,3,23,219,0,0,2,0,0,5,7,0.0,0.42857142857142855,22,True,1256.0,19,2026-05
1019,7ac54cd7-5806-4886-901f-3d3dd502bc18,Paragon Systems,olivia.hill104@crm.app,Olivia,Hill,2026-05-05,0,0,33,139,10,0,0,7,3,0,17,1.0,0.0,47,True,814.0,19,2026-05
1020,effad078-38ec-473f-ad86-e44d3aa2eb79,Paragon Systems,deepa.miller70@outlook.com,Deepa,Miller,2026-05-05,0,16,76,782,2,2,0,1,3,3,37,0.5,2.2857142857142856,15,True,1388.0,19,2026-05
1021,d7bb7626-ab96-4cb6-a1dc-b5c5175aa71c,Paragon Systems,patricia.lopez333@techcorp.net,Patricia,Lopez,2026-05-05,1,6,9,542,13,0,2,11,2,0,6,1.0,0.8571428571428571,77,True,388.0,19,2026-05
1022,fc4107e3-657a-4293-ac8a-1077c40bfd71,Paragon Systems,rahul.johnson353@outlook.com,Rahul,Johnson,2026-05-05,0,0,3,41,0,2,1,0,1,1,1,0.5,0.0,10,True,1479.0,19,2026-05
1023,bd3e8fb0-0e1c-463e-8c56-3dd07242154a,Paragon Systems,thomas.moore580@techcorp.net,Thomas,Moore,2026-05-05,0,2,11,32,2,1,0,3,1,0,1,1.0,0.2857142857142857,15,True,1388.0,19,2026-05
1024,aa796458-1c91-4f11-a3b5-6d726a1ab76d,Paragon Systems,sophia.kumar466@business.org,Sophia,Kumar,2026-05-05,4,22,28,163,15,4,4,12,0,3,3,0.0,3.142857142857143,113,True,100.0,19,2026-05
1025,ab9a8937-d65e-4b32-bdf5-a5c16b405bbe,Paragon Systems,william.harris397@outlook.com,William,Harris,2026-05-05,6,6,12,512,8,9,3,15,5,7,23,0.4166666666666667,0.8571428571428571,116,True,90.0,19,2026-05
1026,e4ccb522-8eb1-4bd4-bb3c-c6f5750762ce,Paragon Systems,olivia.harris303@gmail.com,Olivia,Harris,2026-05-05,1,1,8,216,0,3,0,0,2,4,4,0.3333333333333333,0.14285714285714285,12,True,1439.0,19,2026-05
1027,d895f8c5-3e94-45af-b2b0-aae2f1275c9d,Paragon Systems,joseph.shah204@yahoo.com,Joseph,Shah,2026-05-05,1,2,8,36,5,0,1,5,2,3,6,0.4,0.2857142857142857,36,True,1004.0,19,2026-05
1028,00caec98-1dc6-4705-a9f8-e8df1dbd5381,Paragon Systems,elijah.joshi897@business.org,Elijah,Joshi,2026-05-05,4,7,17,464,2,6,2,7,2,5,9,0.2857142857142857,1.0,60,True,628.0,19,2026-05
1029,60f47423-6cc8-4c02-aaa8-49a048d307b7,Paragon Systems,liam.chen463@enterprise.com,Liam,Chen,2026-05-05,4,13,21,1076,5,2,2,3,0,2,11,0.0,1.8571428571428572,51,True,754.0,19,2026-05
1030,086f9248-fdc9-47ee-8dfa-7bceb165637f,Paragon Systems,priya.williams256@enterprise.com,Priya,Williams,2026-05-05,2,3,8,162,8,3,0,11,2,6,6,0.25,0.42857142857142855,62,True,595.0,19,2026-05
1031,0c55be4d-78e5-4383-8954-d6d8b0fe3cb1,Paragon Systems,lucas.gonzalez106@techcorp.net,Lucas,Gonzalez,2026-05-05,2,2,22,1039,9,5,1,9,3,3,37,0.5,0.2857142857142857,71,True,466.0,19,2026-05
1032,9d31a0cf-b1db-4113-acc4-3892df91dea0,Paragon Systems,robert.baker815@crm.app,Robert,Baker,2026-05-05,3,16,73,74,9,4,4,9,1,6,18,0.14285714285714285,2.2857142857142856,86,True,292.0,19,2026-05
1033,220e9974-1dd5-46fb-91eb-b2310d2b7d84,Paragon Systems,emma.lee519@yahoo.com,Emma,Lee,2026-05-05,4,12,27,196,18,13,0,13,4,5,12,0.4444444444444444,1.7142857142857142,126,True,54.0,19,2026-05
1034,73bcaa40-db88-40da-a1cc-6b8785c5873e,Paragon Systems,ava.williams952@business.org,Ava,Williams,2026-05-05,0,1,3,27,1,1,1,1,0,0,0,0.0,0.14285714285714285,12,True,1439.0,19,2026-05
1035,49ddcb1f-3bcd-4a24-9756-fbfb01653800,Paragon Systems,isabella.wilson880@salesteam.co,Isabella,Wilson,2026-05-05,2,2,34,306,0,6,1,5,2,4,7,0.3333333333333333,0.2857142857142857,37,True,982.0,19,2026-05
1036,735d6d52-4e3d-413a-a5e4-c6726b1c060a,Paragon Systems,jessica.shah534@enterprise.com,Jessica,Shah,2026-05-05,3,8,49,317,12,6,1,16,5,1,1,0.8333333333333334,1.1428571428571428,102,True,163.0,19,2026-05
1037,c47e9307-294c-4329-b1e0-53276672a1a7,Paragon Systems,ava.carter727@techcorp.net,Ava,Carter,2026-05-05,7,9,9,249,7,7,1,9,0,4,5,0.0,1.2857142857142858,86,True,292.0,19,2026-05
1038,23980753-adc8-4f63-a82e-e089204cd9eb,Paragon Systems,olivia.taylor610@yahoo.com,Olivia,Taylor,2026-05-05,0,16,43,151,1,1,0,0,2,6,22,0.25,2.2857142857142856,7,True,1533.0,19,2026-05
1039,ea466e79-ed17-49ad-8b5f-a80e182062e6,Paragon Systems,olivia.campbell161@yahoo.com,Olivia,Campbell,2026-05-05,1,1,1,1,4,4,1,7,0,6,15,0.0,0.14285714285714285,43,True,871.0,19,2026-05
1040,acf3543c-e04a-4a3e-8303-af726be74ef0,Paragon Systems,john.lopez780@company.io,John,Lopez,2026-05-05,2,2,35,355,10,7,2,6,2,3,3,0.4,0.2857142857142857,76,True,399.0,19,2026-05
1041,eb97f0af-8e8c-4fe8-8dbd-57ca0f5ff3ea,Paragon Systems,charlotte.campbell99@business.org,Charlotte,Campbell,2026-05-05,1,1,1,128,2,0,2,2,6,7,23,0.46153846153846156,0.14285714285714285,30,True,1117.0,19,2026-05
1042,4f4e82cf-b580-44a5-8d42-4362074f0c42,Paragon Systems,isabella.jackson850@company.io,Isabella,Jackson,2026-05-05,5,13,52,1479,19,12,2,21,7,4,25,0.6363636363636364,1.8571428571428572,160,True,3.0,19,2026-05
1043,9c2320f3-74eb-4c52-9df6-022fa3fddfbf,Paragon Systems,jennifer.kumar363@company.io,Jennifer,Kumar,2026-05-05,4,9,12,199,6,2,0,4,3,0,8,1.0,1.2857142857142858,49,True,784.0,19,2026-05
1044,b94d9b9b-6191-4efe-b998-6b5afa10d292,Paragon Systems,emma.smith384@company.io,Emma,Smith,2026-05-05,2,2,17,211,4,1,1,0,0,4,29,0.0,0.2857142857142857,27,True,1177.0,19,2026-05
1045,e62a9adb-2383-4342-a2c2-7bc9516c0848,Paragon Systems,arun.miller47@outlook.com,Arun,Miller,2026-05-05,1,8,8,275,7,3,2,9,0,4,8,0.0,1.1428571428571428,59,True,641.0,19,2026-05
1046,c4a1b005-426f-4cb6-ac3b-cc0a8cfb8aef,Paragon Systems,patricia.garcia22@outlook.com,Patricia,Garcia,2026-05-05,3,8,37,305,3,0,3,0,2,5,9,0.2857142857142857,1.1428571428571428,38,True,967.0,19,2026-05
1047,96745017-7def-4a52-95fc-787636731661,Paragon Systems,amelia.chen541@crm.app,Amelia,Chen,2026-05-05,1,1,18,52,3,0,1,0,2,2,8,0.5,0.14285714285714285,20,True,1297.0,19,2026-05
1048,b6497ad0-2de4-402b-9c03-8613316ffb33,Paragon Systems,susan.thomas905@startup.ai,Susan,Thomas,2026-05-05,7,7,34,221,12,11,0,0,7,4,19,0.6363636363636364,1.0,93,True,229.0,19,2026-05
1049,eb23929f-e4ca-40e5-a763-120707f06c19,Paragon Systems,emma.moore525@company.io,Emma,Moore,2026-05-05,1,1,25,154,16,0,0,6,4,2,2,0.6666666666666666,0.14285714285714285,68,True,502.0,19,2026-05
1050,174605ac-2328-422a-805a-817881f6a559,Paragon Systems,sarah.garcia439@business.org,Sarah,Garcia,2026-05-05,5,19,19,176,13,0,2,2,3,2,29,0.6,2.7142857142857144,76,True,399.0,19,2026-05
1051,9f1114ed-f15a-4ec9-9148-848c224a2f1b,Paragon Systems,mia.williams921@outlook.com,Mia,Williams,2026-05-05,3,3,7,488,4,0,1,3,1,5,10,0.16666666666666666,0.42857142857142855,36,True,1004.0,19,2026-05
1052,2675a009-e480-4fd2-9402-79770c94cca8,Paragon Systems,jennifer.liu944@techcorp.net,Jennifer,Liu,2026-05-05,0,1,4,23,0,0,0,0,1,1,1,0.5,0.14285714285714285,1,True,1587.0,19,2026-05
1053,51f8f1ad-d237-42d9-8ede-35e26ca10a18,Paragon Systems,olivia.baker458@company.io,Olivia,Baker,2026-05-05,2,10,31,461,6,4,0,9,2,5,9,0.2857142857142857,1.4285714285714286,54,True,711.0,19,2026-05
1054,4bdd2850-37d3-4a72-a559-351353c5ec27,Paragon Systems,mia.joshi703@startup.ai,Mia,Joshi,2026-05-05,5,6,40,1194,0,13,2,8,0,5,33,0.0,0.8571428571428571,72,True,455.0,19,2026-05
1055,aa634bdd-90f2-443c-891c-42d9751f2b50,Paragon Systems,liam.zhang140@enterprise.com,Liam,Zhang,2026-05-05,2,7,7,95,1,1,0,2,3,3,4,0.5,1.0,20,True,1297.0,19,2026-05
1056,e045e1e5-d6d4-4ed1-978a-ad506411ee86,Paragon Systems,lucas.chen631@gmail.com,Lucas,Chen,2026-05-05,0,0,3,12,2,1,0,1,1,1,1,0.5,0.0,11,True,1457.0,19,2026-05
1057,a6dbbb84-75f2-4122-94e0-45b0d0a16eb6,Paragon Systems,meena.mehta270@crm.app,Meena,Mehta,2026-05-05,4,10,23,23,3,7,0,0,5,4,13,0.5555555555555556,1.4285714285714286,44,True,856.0,19,2026-05
1058,1781eb2c-d70b-4487-ad97-c6d891303d67,Paragon Systems,rahul.campbell987@techcorp.net,Rahul,Campbell,2026-05-05,0,7,35,533,17,11,0,9,5,5,5,0.5,1.0,96,True,204.0,19,2026-05
1059,89eb5809-6171-42b5-9b12-b58bb6f7a307,Paragon Systems,charlotte.chen573@techcorp.net,Charlotte,Chen,2026-05-05,0,19,51,112,16,9,2,20,1,3,50,0.25,2.7142857142857144,117,True,86.0,19,2026-05
1060,ffba692d-b8cb-4f94-8a0c-6851d4939e5e,Paragon Systems,jennifer.miller379@company.io,Jennifer,Miller,2026-05-05,2,4,11,130,5,1,1,4,1,1,1,0.5,0.5714285714285714,39,True,944.0,19,2026-05
1061,c86622ed-bfd4-4a14-abec-da40ba9bb216,Paragon Systems,emma.miller771@startup.ai,Emma,Miller,2026-05-05,6,17,52,213,9,7,2,4,3,7,37,0.3,2.4285714285714284,86,True,292.0,19,2026-05
1062,14493f6f-3945-47f3-bf18-213bce970670,Paragon Systems,charlotte.hernandez780@business.org,Charlotte,Hernandez,2026-05-05,4,8,25,272,4,6,1,9,3,6,31,0.3333333333333333,1.1428571428571428,66,True,533.0,19,2026-05
1063,48a2d7ec-f7f4-4b8b-961a-2b2c0ebf0f0c,Paragon Systems,lisa.evans148@company.io,Lisa,Evans,2026-05-05,2,5,19,195,4,6,3,2,3,0,10,1.0,0.7142857142857143,54,True,711.0,19,2026-05
1064,c9d27f85-4b00-4697-ae92-377c7707c8b4,Paragon Systems,charlotte.jones209@salesteam.co,Charlotte,Jones,2026-05-05,2,8,9,124,7,6,2,10,3,0,0,1.0,1.1428571428571428,74,True,427.0,19,2026-05
1065,812f9e46-8834-4be1-9388-97119898cb7a,Paragon Systems,elijah.chen668@startup.ai,Elijah,Chen,2026-05-05,1,8,8,138,0,5,1,3,2,1,4,0.6666666666666666,1.1428571428571428,27,True,1177.0,19,2026-05
1066,613da72e-96b2-43d7-982e-f5a38eb2cb8b,Quickset Digital,logan.hall23@techcorp.net,Logan,Hall,2026-05-05,3,4,11,394,3,2,1,5,0,6,17,0.0,0.5714285714285714,40,True,925.0,19,2026-05
1067,aa3c91c1-8218-4526-bf8a-41a5f7a92e6b,Quickset Digital,liam.campbell994@yahoo.com,Liam,Campbell,2026-05-05,1,11,18,622,9,3,2,8,0,3,11,0.0,1.5714285714285714,63,True,585.0,19,2026-05
1068,f21f6647-46f7-453a-9848-8b591e59ad96,Quickset Digital,meena.jones12@crm.app,Meena,Jones,2026-05-05,0,4,14,1364,9,3,0,9,2,0,4,1.0,0.5714285714285714,53,True,725.0,19,2026-05
